,CLASS_NAME,num,x,y,Entropy,Alpha,Anisotropy,HA,H(1-A),(1-H)A,(1-H)(1-A)
8437,wubanhaisang,8482,371998.6304,2385647.961,0.6852398,18.94387,0.635255,12.981094,-12.295855,5.9627767,-5.6480165
8438,wubanhaisang,8484,372005.1127,2385620.285,0.74683833,20.116615,0.5743603,15.023859,-14.277021,5.092756,-4.8395944
8439,wubanhaisang,8485,372004.7952,2385617.984,0.74683833,20.116615,0.5743603,15.023859,-14.277021,5.092756,-4.8395944
8440,wubanhaisang,8486,372002.8505,2385617.944,0.74683833,20.116615,0.5743603,15.023859,-14.277021,5.092756,-4.8395944
8441,wubanhaisang,8487,372002.5727,2385616.277,0.75372195,20.876223,0.5670032,15.734867,-14.981145,5.1413555,-4.895077
8442,wubanhaisang,8488,372001.1043,2385616.277,0.75372195,20.876223,0.5670032,15.734867,-14.981145,5.1413555,-4.895077
8443,wubanhaisang,8489,371999.0405,2385616.237,0.74342537,20.57926,0.5779627,15.299144,-14.555718,5.280116,-5.0235415
8444,wubanhaisang,8490,371998.8818,2385618.38,0.7300703,19.88108,0.5917821,14.514586,-13.784516,5.366494,-5.096565
8445,wubanhaisang,8491,371997.0165,2385612.427,0.74342537,20.57926,0.5779627,15.299144,-14.555718,5.280116,-5.0235415
8446,wubanhaisang,8492,371996.818,2385610.324,0.77984494,22.81629,0.5378911,17.793169,-17.013323,5.023122,-4.8029666
8447,wubanhaisang,8494,371998.723,2385608.657,0.77984494,22.81629,0.5378911,17.793169,-17.013323,5.023122,-4.8029666
8448,wubanhaisang,8495,371996.6593,2385608.578,0.77984494,22.81629,0.5378911,17.793169,-17.013323,5.023122,-4.8029666
8449,wubanhaisang,8496,371998.7627,2385606.355,0.77984494,22.81629,0.5378911,17.793169,-17.013323,5.023122,-4.8029666
8450,wubanhaisang,8497,371999.1596,2385604.569,0.77984494,22.81629,0.5378911,17.793169,-17.013323,5.023122,-4.8029666
8451,wubanhaisang,8498,371996.7783,2385602.585,0.80024517,24.28698,0.5136931,19.435537,-18.635292,4.8514414,-4.6516867
8452,wubanhaisang,8500,371993.008,2385602.386,0.7936573,24.724703,0.52166,19.62294,-18.829283,5.101762,-4.895419
8453,wubanhaisang,8501,371208.4898,2385792.488,0.636628,19.478764,0.67805755,12.400725,-11.764098,7.0780377,-6.714666
8454,wubanhaisang,8502,371208.4104,2385790.385,0.636628,19.478764,0.67805755,12.400725,-11.764098,7.0780377,-6.714666
8455,wubanhaisang,8503,371206.426,2385792.845,0.636628,19.478764,0.67805755,12.400725,-11.764098,7.0780377,-6.714666
8456,wubanhaisang,8505,371202.2588,2385786.654,0.6921216,21.835238,0.6288507,15.11264,-14.420519,6.7225976,-6.414719
8457,wubanhaisang,8506,371200.4729,2385786.773,0.60567987,22.656034,0.7033126,13.722304,-13.116624,8.93373,-8.539411
8458,wubanhaisang,8507,371198.5679,2385786.654,0.60567987,22.656034,0.7033126,13.722304,-13.116624,8.93373,-8.539411
8459,wubanhaisang,8510,371198.3694,2385782.685,0.60567987,22.656034,0.7033126,13.722304,-13.116624,8.93373,-8.539411
8460,wubanhaisang,8511,371190.4319,2385784.511,0.59136844,21.14664,0.7145211,12.505456,-11.914087,8.641185,-8.2325535
8461,wubanhaisang,8512,371192.2972,2385784.511,0.59136844,21.14664,0.7145211,12.505456,-11.914087,8.641185,-8.2325535
8462,wubanhaisang,8514,371196.6232,2385790.782,0.60278267,19.288729,0.70560473,11.626911,-11.024129,7.6618176,-7.2646003
8463,wubanhaisang,8515,371198.2107,2385792.488,0.60278267,19.288729,0.70560473,11.626911,-11.024129,7.6618176,-7.2646003
8464,wubanhaisang,8516,371198.2504,2385794.75,0.60278267,19.288729,0.70560473,11.626911,-11.024129,7.6618176,-7.2646003
8465,wubanhaisang,8519,371184.32,2385794.353,0.6296475,18.82859,0.68388057,11.855374,-11.225727,6.9732156,-6.6028633
8466,wubanhaisang,8520,371179.8353,2385792.567,0.61978555,19.182545,0.6919796,11.889064,-11.269279,7.293481,-6.913266
8467,wubanhaisang,8521,371176.6206,2385766.651,0.6844581,19.995356,0.6359767,13.685983,-13.001525,6.309373,-5.993831
8468,wubanhaisang,8522,371172.3344,2385768.715,0.6485494,18.980083,0.6679337,12.309522,-11.660972,6.6705623,-6.3191113
8469,wubanhaisang,8523,371178.4066,2385776.732,0.6190061,17.861288,0.6926134,11.056246,-10.437241,6.805042,-6.424048
8470,wubanhaisang,8524,371180.5497,2385774.391,0.6639464,19.25067,0.6545095,12.781412,-12.117466,6.469257,-6.1332035
8471,wubanhaisang,8525,371180.4703,2385772.486,0.6639464,19.25067,0.6545095,12.781412,-12.117466,6.469257,-6.1332035
8472,wubanhaisang,8526,371178.5256,2385770.779,0.6639464,19.25067,0.6545095,12.781412,-12.117466,6.469257,-6.1332035
8473,wubanhaisang,8528,371182.3356,2385770.62,0.69402885,20.31174,0.6270595,14.096934,-13.402905,6.2148066,-5.9088354
8474,wubanhaisang,8529,371182.4547,2385766.572,0.71441483,20.936829,0.60745037,14.957581,-14.243166,5.9792476,-5.6936626
8475,wubanhaisang,8530,371182.415,2385764.389,0.71441483,20.936829,0.60745037,14.957581,-14.243166,5.9792476,-5.6936626
8476,wubanhaisang,8531,371190.1144,2385760.46,0.75392306,22.797962,0.56678635,17.18791,-16.433987,5.6100526,-5.363976
8477,wubanhaisang,8532,371192.3766,2385768.993,0.7057987,21.089561,0.61584365,14.884985,-14.179186,6.2045765,-5.9103756
8478,wubanhaisang,8533,371158.3643,2385742.72,0.6694923,20.438221,0.6495738,13.683231,-13.01374,6.754989,-6.4244814
8479,wubanhaisang,8534,371160.5075,2385738.473,0.67376584,20.951017,0.64573306,14.116079,-13.442314,6.8349376,-6.508703
8480,wubanhaisang,8537,371206.4392,2385690.446,0.7963127,25.097544,0.5184669,19.985493,-19.18918,5.112051,-4.908364
8481,wubanhaisang,8538,371206.7303,2385692.245,0.7963127,25.097544,0.5184669,19.985493,-19.18918,5.112051,-4.908364
8482,wubanhaisang,8539,371206.9949,2385694.468,0.850065,29.054483,0.44782475,24.698198,-23.848135,4.356284,-4.2063494
8483,wubanhaisang,8540,371208.4501,2385694.494,0.850065,29.054483,0.44782475,24.698198,-23.848135,4.356284,-4.2063494
8484,wubanhaisang,8542,371202.3911,2385694.6,0.850065,29.054483,0.44782475,24.698198,-23.848135,4.356284,-4.2063494
8485,wubanhaisang,8543,371204.2432,2385696.24,0.850065,29.054483,0.44782475,24.698198,-23.848135,4.356284,-4.2063494
8486,wubanhaisang,8546,371170.7125,2385684.448,0.76572186,20.440163,0.55387324,15.65148,-14.885757,4.7886834,-4.554405
8487,wubanhaisang,8548,371172.3,2385686.789,0.76713985,21.01114,0.5522951,16.118483,-15.351343,4.8926573,-4.659797
8488,wubanhaisang,8549,371174.2447,2385686.829,0.76713985,21.01114,0.5522951,16.118483,-15.351343,4.8926573,-4.659797
8489,wubanhaisang,8550,371174.1653,2385688.377,0.76713985,21.01114,0.5522951,16.118483,-15.351343,4.8926573,-4.659797
8490,wubanhaisang,8551,371172.1015,2385680.638,0.76572186,20.440163,0.55387324,15.65148,-14.885757,4.7886834,-4.554405
8491,wubanhaisang,8552,371170.2759,2385680.757,0.76572186,20.440163,0.55387324,15.65148,-14.885757,4.7886834,-4.554405
8492,wubanhaisang,8554,371174.6018,2385670.954,0.6910687,17.328661,0.6298365,11.975295,-11.284226,5.3533654,-5.0444345
8493,wubanhaisang,8556,370578.4781,2385682.413,0.45755255,10.545732,0.80715436,4.8252263,-4.367674,5.720505,-5.1780577
8494,wubanhaisang,8557,370577.8166,2385680.535,0.45755255,10.545732,0.80715436,4.8252263,-4.367674,5.720505,-5.1780577
8495,wubanhaisang,8558,370577.8695,2385678.445,0.42338955,8.816771,0.82775706,3.7329285,-3.309539,5.083842,-4.5072317
8496,wubanhaisang,8560,371202.2945,2384326.365,0.7395325,21.947031,0.5820359,16.230541,-15.49101,5.716489,-5.4560213
8497,wubanhaisang,8562,371200.1249,2384324.248,0.7291581,20.657831,0.5927104,15.062825,-14.333667,5.595006,-5.3241644
8498,wubanhaisang,8564,371204.1466,2384312.395,0.7128309,20.880178,0.6090053,14.884036,-14.1712055,5.996142,-5.708973
8499,wubanhaisang,8567,371203.7762,2384260.325,0.7623543,20.374353,0.5575981,15.532476,-14.770122,4.841877,-4.6042314
8500,wubanhaisang,8568,371203.7762,2384262.177,0.7623543,20.374353,0.5575981,15.532476,-14.770122,4.841877,-4.6042314
8501,wubanhaisang,8569,371199.7545,2384266.199,0.7642948,20.094841,0.5554556,15.358382,-14.594088,4.7364583,-4.5007534
8502,wubanhaisang,8570,371198.0612,2384266.252,0.7642948,20.094841,0.5554556,15.358382,-14.594088,4.7364583,-4.5007534
8503,wubanhaisang,8571,371187.9012,2384246.408,0.8040449,22.671225,0.50902796,18.228683,-17.424637,4.442542,-4.246587
8504,wubanhaisang,8573,371187.7953,2384250.006,0.8040449,22.671225,0.50902796,18.228683,-17.424637,4.442542,-4.246587
8505,wubanhaisang,8574,371187.7953,2384236.301,0.75617397,20.782084,0.5643523,15.71487,-14.958696,5.067213,-4.823387
8506,wubanhaisang,8575,371189.6474,2384236.301,0.7691644,22.06026,0.55003184,16.967966,-16.198803,5.0922937,-4.8614583
8507,wubanhaisang,8579,371200.2308,2384238.259,0.8178888,24.186249,0.49157238,19.781662,-18.963774,4.404587,-4.2224755
8508,wubanhaisang,8580,371197.9553,2384238.206,0.8178888,24.186249,0.49157238,19.781662,-18.963774,4.404587,-4.2224755
8509,wubanhaisang,8581,371198.0612,2384234.766,0.7967612,24.34997,0.5179252,19.401112,-18.604351,4.9488583,-4.7456193
8510,wubanhaisang,8582,371196.1562,2384234.184,0.7967612,24.34997,0.5179252,19.401112,-18.604351,4.9488583,-4.7456193
8511,wubanhaisang,8584,371194.0395,2384218.626,0.720121,21.85041,0.6018034,15.73494,-15.014819,6.1154704,-5.8355913
8512,wubanhaisang,8586,371193.9337,2384222.119,0.720121,21.85041,0.6018034,15.73494,-15.014819,6.1154704,-5.8355913
8513,wubanhaisang,8588,371192.3462,2384212.594,0.6911808,21.393797,0.62973166,14.786983,-14.095801,6.606815,-6.2979956
8514,wubanhaisang,8589,371190.2295,2384212.276,0.6911808,21.393797,0.62973166,14.786983,-14.095801,6.606815,-6.2979956
8515,qiuqie,3792,371287.1757,2385668.436,0.73650116,20.561687,0.5851817,15.143706,-14.407206,5.4179807,-5.154482
8516,qiuqie,3793,371288.6309,2385674.416,0.7525332,21.24647,0.5682826,15.988673,-15.23614,5.257796,-5.0103292
8517,qiuqie,3794,371294.7428,2385674.998,0.7526656,20.372356,0.5681403,15.333571,-14.580906,5.038785,-4.7914505
8518,qiuqie,3795,371330.6797,2385667.981,0.7997354,26.16192,0.51431495,20.922615,-20.122879,5.239306,-5.039041
8519,qiuqie,3796,371331.1665,2385670.457,0.7997354,26.16192,0.51431495,20.922615,-20.122879,5.239306,-5.039041
8520,qiuqie,3797,371338.7019,2385664.848,0.82838017,28.792437,0.4778288,23.851084,-23.022703,4.9413533,-4.7697334
8521,qiuqie,3798,371338.7019,2385662.393,0.82838017,28.792437,0.4778288,23.851084,-23.022703,4.9413533,-4.7697334
8522,qiuqie,3799,371350.2245,2385658.927,0.8351474,29.382973,0.46870792,24.539112,-23.703966,4.84386,-4.6790075
8523,qiuqie,3800,371355.1854,2385658.953,0.8375545,29.654085,0.46541247,24.836912,-23.99936,4.817172,-4.654727
8524,qiuqie,3801,371352.6719,2385657.445,0.83797866,30.235086,0.4648289,25.336357,-24.498379,4.8987293,-4.7367077
8525,qiuqie,3802,371357.2095,2385663.941,0.8375545,29.654085,0.46541247,24.836912,-23.99936,4.817172,-4.654727
8526,qiuqie,3803,371364.1945,2385648.932,0.8405773,30.164736,0.46123478,25.355793,-24.515215,4.8089433,-4.649521
8527,qiuqie,3804,371388.1393,2385627.759,0.8015345,23.885525,0.51211596,19.145071,-18.343536,4.7404532,-4.541988
8528,qiuqie,3805,371380.6649,2385658.398,0.8287971,28.475943,0.47727278,23.600779,-22.771982,4.875164,-4.703961
8529,qiuqie,3806,371388.943,2385660.711,0.7886602,25.530027,0.5276041,20.134518,-19.345858,5.39551,-5.1841702
8530,qiuqie,3807,371210.677,2385502.458,0.7222723,22.48179,0.5996557,16.237974,-15.515701,6.2438164,-5.966089
8531,qiuqie,3808,371216.1803,2385503.961,0.7091368,21.154087,0.61261064,15.001142,-14.292005,6.152946,-5.8620825
8532,qiuqie,3809,371214.6078,2385511.402,0.7285975,22.635414,0.5932799,16.492107,-15.763509,6.1433077,-5.871905
8533,qiuqie,3810,371220.7312,2385512.921,0.7157314,21.61589,0.60615385,15.471171,-14.75544,6.144719,-5.8604507
8534,qiuqie,3811,371229.5246,2385523.925,0.72399324,20.066664,0.5979301,14.528129,-13.804135,5.5385346,-5.262528
8535,qiuqie,3812,371234.7158,2385526.86,0.72399324,20.066664,0.5979301,14.528129,-13.804135,5.5385346,-5.262528
8536,qiuqie,3813,371243.1507,2385528.352,0.7050199,19.19069,0.61659455,13.529818,-12.824798,5.6608715,-5.3658915
8537,qiuqie,3814,371241.6783,2385532.451,0.71680605,19.117785,0.6050927,13.703744,-12.9869375,5.414041,-5.130847
8538,qiuqie,3815,371246.589,2385532.93,0.7096078,18.855642,0.6121526,13.380111,-12.670503,5.475532,-5.1851397
8539,qiuqie,3816,371254.7434,2385539.895,0.72438145,20.974203,0.59753984,15.193323,-14.468942,5.7808795,-5.505261
8540,qiuqie,3817,371270.1025,2385531.97,0.7630874,23.103415,0.55679,17.629925,-16.866837,5.47349,-5.2365775
8541,qiuqie,3818,371233.7033,2385523.882,0.72399324,20.066664,0.5979301,14.528129,-13.804135,5.5385346,-5.262528
8542,qiuqie,3819,371236.7195,2385524.835,0.72085243,19.561777,0.6010744,14.101154,-13.380302,5.4606223,-5.1814747
8543,qiuqie,3820,371192.6478,2385506.513,0.7271617,19.856895,0.5947352,14.439174,-13.712012,5.4177213,-5.144883
8544,qiuqie,3821,371193.558,2385510.45,0.71385056,19.524828,0.6080049,13.937809,-13.223959,5.5870185,-5.300869
8545,qiuqie,3822,371216.6846,2385433.516,0.7427075,23.780964,0.57871664,17.6623,-16.919592,6.118664,-5.8613715
8546,qiuqie,3823,371250.2328,2385406.993,0.84119105,26.829994,0.46038115,22.56915,-21.72796,4.2608433,-4.102034
8547,qiuqie,3824,371587.3683,2385736.188,0.69664633,17.785303,0.62458944,12.390066,-11.693419,5.395237,-5.091883
8548,qiuqie,3825,371298.7134,2385699.949,0.76172686,22.475506,0.55828863,17.120197,-16.358469,5.3553095,-5.1170363
8549,qiuqie,3826,371304.23,2385699.439,0.77135247,23.566154,0.54757243,18.17781,-17.40646,5.388343,-5.1596956
8550,qiuqie,3827,371302.7087,2385690.84,0.76295406,21.685884,0.5569371,16.545334,-15.782379,5.140551,-4.903505
8551,qiuqie,3828,371208.2868,2385504.459,0.7180886,21.534573,0.60382295,15.463732,-14.745643,6.070841,-5.7889295
8552,qiuqie,3829,371216.1251,2385508.626,0.7157314,21.61589,0.60615385,15.471171,-14.75544,6.144719,-5.8604507
8553,qiuqie,3830,371216.7204,2385515.704,0.7176211,21.501328,0.60428625,15.429806,-14.712185,6.0715213,-5.7891426
8554,qiuqie,3831,371230.6772,2385507.022,0.6440278,20.240051,0.6718005,13.035156,-12.391129,7.204895,-6.8489227
8555,qiuqie,3832,371242.2109,2385538.998,0.72221607,18.971684,0.59971195,13.701654,-12.979439,5.2700286,-4.9922447
8556,qiuqie,3833,371240.1405,2385548.662,0.7184162,19.226887,0.60349804,13.812907,-13.094491,5.4139795,-5.1323957
8557,qiuqie,3834,371224.1861,2385504.948,0.6888027,20.2227,0.63195074,13.929451,-13.240648,6.293249,-5.982052
8558,qiuqie,3835,371229.0809,2385518.931,0.70555335,19.936237,0.61608034,14.066079,-13.360526,5.870158,-5.5757117
8559,qiuqie,5031,371390.8005,2385655.727,0.80405825,25.754587,0.5090115,20.708189,-19.90413,5.0463986,-4.850457
8560,qiuqie,11412,371336.3114,2385664.133,0.83263284,28.290789,0.4721214,23.55584,-22.723207,4.734949,-4.5675817
8561,qiuqie,11413,371330.5276,2385666.649,0.7997354,26.16192,0.51431495,20.922615,-20.122879,5.239306,-5.039041
8562,qiuqie,11414,371328.6014,2385670.48,0.7997354,26.16192,0.51431495,20.922615,-20.122879,5.239306,-5.039041
8563,qiuqie,11415,371328.4532,2385668.47,0.7997354,26.16192,0.51431495,20.922615,-20.122879,5.239306,-5.039041
8564,qiuqie,11416,371288.2914,2385668.392,0.73650116,20.561687,0.5851817,15.143706,-14.407206,5.4179807,-5.154482
8565,qiuqie,11417,371286.5055,2385666.645,0.73650116,20.561687,0.5851817,15.143706,-14.407206,5.4179807,-5.154482
8566,qiuqie,11418,371290.0839,2385674.497,0.7525332,21.24647,0.5682826,15.988673,-15.23614,5.257796,-5.0103292
8567,qiuqie,11419,371288.5626,2385676.382,0.7525332,21.24647,0.5682826,15.988673,-15.23614,5.257796,-5.0103292
8568,qiuqie,11420,371286.3467,2385675.026,0.7525332,21.24647,0.5682826,15.988673,-15.23614,5.257796,-5.0103292
8569,qiuqie,11421,371288.298,2385672.711,0.7525332,21.24647,0.5682826,15.988673,-15.23614,5.257796,-5.0103292
8570,qiuqie,11422,371294.3173,2385676.217,0.7526656,20.372356,0.5681403,15.333571,-14.580906,5.038785,-4.7914505
8571,qiuqie,11423,371296.5332,2385676.448,0.7526656,20.372356,0.5681403,15.333571,-14.580906,5.038785,-4.7914505
8572,qiuqie,11424,371296.5332,2385674.662,0.7526656,20.372356,0.5681403,15.333571,-14.580906,5.038785,-4.7914505
8573,qiuqie,11425,371314.1359,2385666.958,0.77029717,22.9786,0.5487604,17.70035,-16.930054,5.2782493,-5.0485463
8574,qiuqie,11426,371314.6439,2385664.926,0.7967131,24.362335,0.5179833,19.409792,-18.61308,4.9525433,-4.7492566
8575,qiuqie,11427,371310.7096,2385660.924,0.78926504,22.675026,0.5268891,17.896605,-17.10734,4.778421,-4.5676856
8576,qiuqie,11428,371308.7622,2385660.543,0.78926504,22.675026,0.5268891,17.896605,-17.10734,4.778421,-4.5676856
8577,qiuqie,11429,371296.1887,2385662.97,0.74451894,19.742628,0.5768116,14.69876,-13.954242,5.0438676,-4.7883863
8578,qiuqie,11430,371302.671,2385656.858,0.7646351,20.491833,0.5550788,15.668775,-14.9041395,4.8230586,-4.5876937
8579,qiuqie,11431,371353.2065,2385657.435,0.83797866,30.235086,0.4648289,25.336357,-24.498379,4.8987293,-4.7367077
8580,qiuqie,11432,371356.2558,2385658.42,0.83797866,30.235086,0.4648289,25.336357,-24.498379,4.8987293,-4.7367077
8581,qiuqie,11433,371354.4302,2385660.272,0.8375545,29.654085,0.46541247,24.836912,-23.99936,4.817172,-4.654727
8582,qiuqie,11434,371355.0917,2385655.404,0.83797866,30.235086,0.4648289,25.336357,-24.498379,4.8987293,-4.7367077
8583,qiuqie,11435,371361.23,2385653.393,0.8403654,30.758116,0.46152914,25.848057,-25.00769,4.910059,-4.7504244
8584,qiuqie,11436,371371.6612,2385648.439,0.8405943,29.839699,0.46121117,25.08308,-24.242487,4.7566185,-4.597213
8585,qiuqie,11437,371370.6029,2385648.439,0.8405943,29.839699,0.46121117,25.08308,-24.242487,4.7566185,-4.597213
8586,qiuqie,11438,371372.2896,2385646.918,0.8405943,29.839699,0.46121117,25.08308,-24.242487,4.7566185,-4.597213
8587,qiuqie,11439,371390.3872,2385654.478,0.80405825,25.754587,0.5090115,20.708189,-19.90413,5.0463986,-4.850457
8588,qiuqie,11440,371392.2062,2385654.544,0.80405825,25.754587,0.5090115,20.708189,-19.90413,5.0463986,-4.850457
8589,qiuqie,11441,371388.5681,2385654.577,0.80405825,25.754587,0.5090115,20.708189,-19.90413,5.0463986,-4.850457
8590,qiuqie,11442,371394.6205,2385652.791,0.77026683,22.628237,0.54879445,17.429781,-16.659513,5.198457,-4.9687233
8591,qiuqie,11443,371208.4081,2385502.702,0.7180886,21.534573,0.60382295,15.463732,-14.745643,6.070841,-5.7889295
8592,qiuqie,11444,371214.8217,2385504.438,0.7222723,22.48179,0.5996557,16.237974,-15.515701,6.2438164,-5.966089
8593,qiuqie,11445,371216.3668,2385510.83,0.7157314,21.61589,0.60615385,15.471171,-14.75544,6.144719,-5.8604507
8594,qiuqie,11446,371214.356,2385508.608,0.7285975,22.635414,0.5932799,16.492107,-15.763509,6.1433077,-5.871905
8595,qiuqie,11447,371216.5573,2385516.545,0.7176211,21.501328,0.60428625,15.429806,-14.712185,6.0715213,-5.7891426
8596,qiuqie,11448,371218.1872,2385515.064,0.7157314,21.61589,0.60615385,15.471171,-14.75544,6.144719,-5.8604507
8597,qiuqie,11449,371222.5184,2385502.866,0.6888027,20.2227,0.63195074,13.929451,-13.240648,6.293249,-5.982052
8598,qiuqie,11450,371224.3705,2385502.47,0.6888027,20.2227,0.63195074,13.929451,-13.240648,6.293249,-5.982052
8599,qiuqie,11451,371222.2274,2385506.121,0.6888027,20.2227,0.63195074,13.929451,-13.240648,6.293249,-5.982052
8600,qiuqie,11452,371224.4102,2385506.399,0.6888027,20.2227,0.63195074,13.929451,-13.240648,6.293249,-5.982052
8601,qiuqie,11453,371228.5774,2385506.557,0.6888027,20.2227,0.63195074,13.929451,-13.240648,6.293249,-5.982052
8602,qiuqie,11454,371228.5377,2385508.542,0.6888027,20.2227,0.63195074,13.929451,-13.240648,6.293249,-5.982052
8603,qiuqie,11455,371230.5618,2385508.581,0.6487307,20.111517,0.6677779,13.046958,-12.398228,7.0645585,-6.7132893
8604,qiuqie,11456,371234.0781,2385522.595,0.72399324,20.066664,0.5979301,14.528129,-13.804135,5.5385346,-5.262528
8605,qiuqie,11457,371232.5898,2385524.249,0.72399324,20.066664,0.5979301,14.528129,-13.804135,5.5385346,-5.262528
8606,qiuqie,11458,371238.576,2385524.513,0.72085243,19.561777,0.6010744,14.101154,-13.380302,5.4606223,-5.1814747
8607,qiuqie,11459,371232.5567,2385522.463,0.72399324,20.066664,0.5979301,14.528129,-13.804135,5.5385346,-5.262528
8608,qiuqie,11460,371224.2389,2385511.934,0.6971083,20.368334,0.62415206,14.1989355,-13.501827,6.169399,-5.866507
